created_at,text,id,user_id,user_loc,user_followers,user_lang,user_time_zone,retweet_count,fav_count,scores
Mon Jun 29 22:18:53 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277728270499426306,1110662416872939521,USA,218,,,0,0,1
Mon Jun 29 22:18:36 +0000 2020,"@JoeBiden Do you love your healthcare or do you love your health insurance?

We could have had affordable, quality… https://t.co/P1D3K3O6FL",1277728201284829184,305982677,,238,,,0,0,3
Mon Jun 29 22:17:56 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277728033407983617,2972209684,,671,,,0,0,1
Mon Jun 29 22:17:47 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277727994027683840,2922306488,"Texas, USA",5330,,,0,0,1
Mon Jun 29 22:17:44 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277727981583073280,2922306488,"Texas, USA",5330,,,0,0,1
Mon Jun 29 22:17:42 +0000 2020,20 Percent Of Likely Democratic Voters Believe Biden Is Suffering From Dementia: Poll  - But they will vote for him… https://t.co/03Z9PG6mYW,1277727975044116480,20812660,"Orange County, CA and New York",10064,,,0,0,1
Mon Jun 29 22:17:39 +0000 2020,"RT @ShellyBeck20: In Joe Biden’s America, we all have health insurance, fair taxes, farming, we can own guns without pointing them at peopl…",1277727959214886913,1204060044725116929,,398,,,0,0,2
Mon Jun 29 22:17:30 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277727922598612993,2972209684,,671,,,0,0,1
Mon Jun 29 22:17:10 +0000 2020,RT @RevDrBarber: We don’t agree w/ Biden that the answer is not healthcare for all &amp; using the experience in Italy to argue against Medicar…,1277727840675549185,4600831113,,354,,,0,0,2
Mon Jun 29 22:17:03 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277727811076268032,1262447975411875840,,48,,,0,0,1
Mon Jun 29 22:16:41 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277727716335370240,778723000916979713,"New Jersey, USA",25,,,0,0,1
Mon Jun 29 22:16:13 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277727598034817025,922602816463499265,"Arizona, USA",20204,,,0,0,1
Mon Jun 29 22:15:45 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277727483073159168,954536650994081792,On the couch near the dog,319,,,0,0,1
Mon Jun 29 22:15:43 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277727472830738432,889566942402453504,United States,9989,,,0,0,1
Mon Jun 29 22:14:47 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277727238327341056,380461065,,3287,,,0,0,1
Mon Jun 29 22:14:24 +0000 2020,"RT @Sherryb54671978: Biden says he would veto Medicare for All, citing price tag https://t.co/UIapcglXSk",1277727143506698243,445110904,"New Paltz, NY",431,,,0,0,2
Mon Jun 29 22:14:19 +0000 2020,"RT @AlysonMetzger: ""If America had any sense, the pandemic would be the death knell of the private insurance industry."" 

Instead, Joe Bide…",1277727121268527109,188133381,"Massachusetts, USA",2044,,,0,0,1
Mon Jun 29 22:14:01 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277727045343236096,823762310145708032,,56,,,0,0,1
Mon Jun 29 22:13:32 +0000 2020,@piper_winks I think they worked overtime this year. The day after Biden won Super Tuesday (with a push from Obama… https://t.co/yNOUjlx5XK,1277726923280363521,4303797852,"Spokane, WA",36,,,0,0,2
