0,2
25,32
25,32
26,28
12,19
68,74
52,59
0,4
0,4
6,10
32,37
49,56
20,23
11,13
0,2
38,46
47,54
78,83
78,83
84,90
84,90
25,27
28,31
29,35
55,63
83,86
22,23
22,23
23,31
32,39
53,59
30,32
84,90
6,15
6,15
20,25
20,25
6,13
6,13
45,47
11,13
82,90
16,18
6,10
6,10
21,28
71,79
80,87
30,38
39,46
51,59
60,67
64,71
64,71
0,10
0,10
6,9
8,15
0,5
0,5
6,13
6,13
47,51
13,15
13,19
34,36
3,15
3,15
17,19
9,11
38,42
17,19
16,18
38,42
38,42
0,2
0,2
36,49
45,48
30,38
9,15
9,15
52,65
9,11
12,18
48,52
62,69
76,83
66,75
0,6
82,86
0,7
0,7
49,57
32,35
37,46
38,47
4,10
0,2
24,32
24,32
22,25
22,25
0,4
0,4
33,37
50,52
22,24
32,35
22,30
80,88
6,10
20,22
59,63
0,7
0,7
46,53
23,25
16,29
34,41
0,4
0,4
74,78
39,49
39,49
13,22
13,22
27,31
36,42
61,67
60,66
60,66
73,80
0,2
18,21
57,61
43,51
52,59
63,69
63,69
30,32
33,41
70,73
0,2
32,39
44,49
44,49
50,56
50,56
42,49
67,70
34,39
31,34
0,2
16,22
28,31
24,30
59,67
8,15
0,2
3,5
33,39
32,38
32,38
71,73
74,81
26,33
6,10
11,16
11,16
17,24
17,24
35,37
67,75
12,14
55,61
0,2
11,15
29,35
0,13
52,59
62,64
0,7
0,7
40,48
49,56
17,25
26,33
12,18
20,23
32,39
0,7
0,7
12,19
26,30
39,47
35,40
11,13
41,46
0,2
3,11
0,2
19,27
28,34
7,11
7,11
57,65
3,16
6,17
17,25
12,20
0,2
9,16
9,16
0,2
35,42
35,42
40,47
4,6
29,37
65,72
4,10
1,3
0,2
39,41
47,54
38,45
6,10
3,15
3,15
26,34
9,11
32,38
84,91
27,35
0,2
29,31
0,6
0,6
45,53
0,2
25,33
0,4
0,3
41,43
53,60
30,37
0,2
32,39
4,8
23,26
36,42
11,13
51,61
45,52
45,52
0,2
58,64
58,64
93,100
65,70
44,50
28,33
28,33
52,60
12,20
10,14
0,4
57,64
57,64
0,2
9,17
25,33
0,4
69,76
8,20
8,20
57,64
3,14
3,14
0,4
19,25
19,25
70,77
58,61
13,19
7,14
49,53
9,16
47,50
4,12
33,35
0,2
0,2
3,9
10,18
89,96
6,13
45,53
6,8
55,59
25,31
20,31
20,31
0,2
0,9
8,11
69,75
55,63
31,33
77,85
39,43
39,45
54,60
54,60
77,83
77,83
10,13
44,51
0,2
13,16
13,16
0,7
0,7
0,4
52,56
59,65
28,31
47,55
8,10
9,11
41,48
22,24
76,83
90,99
23,31
11,19
20,27
28,34
4,12
78,85
33,42
37,39
0,2
73,83
0,2
3,8
4,6
67,76
10,17
10,17
42,50
9,11
65,77
65,77
0,2
0,2
77,83
35,42
18,21
52,59
61,67
12,20
28,35
46,50
28,32
20,22
24,30
40,47
48,56
51,58
0,8
22,24
57,65
35,48
87,94
36,44
52,59
31,38
31,38
74,81
55,59
31,37
31,37
12,20
0,8
68,73
36,40
66,70
11,16
11,16
17,23
17,23
0,2
73,80
73,80
32,34
54,59
54,59
75,82
55,57
23,27
58,65
12,20
0,5
0,5
6,13
6,13
0,12
0,12
68,76
9,11
0,4
0,5
0,5
6,13
6,13
37,39
16,24
58,65
0,2
22,29
22,29
20,29
26,33
0,8
42,46
12,15
7,9
78,85
37,39
0,2
19,21
9,17
5,7
9,11
0,2
49,58
18,27
14,15
14,15
14,15
14,15
14,15
14,15
53,55
56,63
21,23
24,31
22,24
0,2
39,43
53,60
28,36
0,2
3,11
12,19
64,71
36,40
19,29
19,29
43,48
43,48
36,38
39,47
48,56
26,30
70,72
40,44
11,13
0,2
0,8
11,14
17,19
66,73
9,11
48,50
9,11
19,23
0,7
0,7
42,44
23,27
42,44
70,77
8,14
8,14
22,30
32,41
5,7
20,27
0,2
40,50
15,17
0,4
45,52
0,4
44,51
0,2
15,17
51,53
63,74
63,74
0,2
8,10
41,49
36,40
0,8
0,2
34,41
47,59
47,59
4,11
18,22
24,28
81,87
0,2
38,45
72,79
7,14
7,15
13,15
70,77
39,46
21,29
27,29
31,39
40,47
43,45
11,25
64,67
66,73
27,38
27,38
47,57
17,24
0,7
0,7
25,32
20,27
33,38
33,38
3,9
3,9
40,42
60,67
60,67
3,11
0,3
38,46
0,2
0,2
63,68
63,68
52,60
6,11
17,24
17,24
4,6
0,8
17,19
61,67
0,2
33,35
40,42
9,11
9,11
0,6
0,2
24,28
43,50
21,27
54,60
24,28
21,29
17,29
18,28
52,59
52,59
25,27
25,27
25,27
25,27
35,37
0,8
26,34
19,23
54,57
74,78
9,11
22,35
19,27
67,70
33,36
31,39
10,12
16,22
49,51
75,81
31,38
41,43
31,32
13,20
23,25
0,2
0,12
0,12
0,6
38,40
49,53
26,30
18,20
0,4
20,28
70,74
8,12
30,37
53,60
39,44
52,54
0,2
9,11
71,75
10,12
54,56
24,32
4,7
4,7
16,22
16,22
20,26
19,21
16,20
4,9
4,9
10,17
10,17
0,2
68,72
60,67
3,15
3,15
12,14
0,3
46,52
53,58
5,7
0,2
39,41
20,24
18,22
63,66
45,49
0,2
35,39
0,2
0,2
52,55
0,8
12,16
17,23
11,19
20,28
29,37
69,75
9,11
9,11
20,21
43,52
56,63
56,63
55,57
40,47
61,65
16,23
30,33
23,25
44,48
50,57
30,31
70,72
29,36
102,106
9,11
66,68
21,22
56,61
16,18
19,25
33,40
22,30
20,27
19,25
19,25
47,60
45,47
67,70
5,7
23,30
12,19
9,11
23,30
0,2
15,23
38,45
23,25
48,54
13,15
0,2
17,27
17,27
0,4
0,8
23,25
36,46
19,21
46,52
46,52
11,13
14,23
14,23
19,28
19,28
0,2
55,60
55,60
54,71
10,12
10,12
26,28
25,32
34,38
3,5
38,51
0,2
3,10
0,7
48,50
69,73
16,18
31,41
13,16
15,17
32,35
38,43
38,43
22,27
22,27
0,2
8,15
17,22
12,14
41,48
0,2
57,64
13,15
61,69
0,2
35,39
31,33
62,66
23,34
23,34
51,53
50,57
9,11
34,47
32,45
0,13
62,65
63,66
14,22
6,8
6,8
6,8
6,8
6,14
14,21
32,34
25,31
25,31
8,12
4,6
15,19
38,40
28,34
28,34
10,19
30,31
26,29
49,51
0,7
0,7
0,6
0,6
9,13
23,30
46,50
62,65
53,57
14,22
31,36
37,41
23,31
51,57
73,80
6,13
15,19
50,58
25,32
0,2
0,4
0,4
32,39
32,39
13,19
0,2
3,8
34,38
60,64
31,33
55,63
35,36
31,33
35,49
12,14
20,22
0,2
46,53
27,34
52,55
40,46
40,46
18,20
0,3
13,20
13,20
0,2
55,58
11,16
11,16
17,23
17,23
66,72
5,7
53,59
36,38
39,47
46,49
11,13
22,30
0,2
0,2
11,18
19,23
9,11
34,40
34,40
19,25
60,67
53,55
54,62
7,12
54,57
7,12
30,38
42,50
0,3
44,46
8,9
53,55
11,15
25,30
12,20
17,24
24,36
24,36
52,56
77,84
3,9
35,37
81,85
46,54
63,67
0,2
27,29
58,62
56,65
9,13
31,36
31,36
63,70
34,40
34,40
10,19
52,54
50,57
9,11
9,11
71,73
50,52
71,79
41,47
9,11
0,2
27,32
71,74
46,53
31,39
58,60
0,2
0,2
30,37
3,10
0,2
32,37
0,2
13,16
13,16
18,22
0,4
19,23
28,38
60,65
28,34
29,31
62,70
50,58
15,25
35,42
31,39
47,54
51,61
14,20
0,2
23,26
41,44
15,18
65,74
30,38
23,27
9,11
7,9
9,11
45,49
47,55
9,11
21,22
21,22
21,22
21,22
21,22
21,22
21,22
21,22
21,22
21,22
39,43
57,63
9,11
20,27
30,36
42,51
60,62
59,64
49,56
11,13
11,13
16,20
31,40
31,40
36,40
31,38
24,26
25,29
34,36
34,36
10,14
46,53
45,52
49,59
43,47
67,74
0,2
14,24
28,35
63,66
23,28
23,28
58,61
62,68
13,17
47,49
30,32
47,49
53,55
29,31
84,89
84,89
39,46
64,70
64,70
0,2
30,37
0,2
44,53
3,10
83,90
34,41
36,43
70,81
63,66
12,19
44,51
44,51
45,49
14,16
52,60
65,73
34,37
77,85
22,24
9,11
0,7
47,49
54,58
58,71
68,76
65,73
0,2
3,10
26,30
55,61
20,26
20,26
25,32
33,37
57,63
57,63
41,44
55,57
70,78
34,41
16,18
49,56
48,55
42,45
49,62
24,31
32,37
49,52
34,37
47,54
47,54
66,73
5,7
5,7
28,30
14,16
28,32
28,32
39,46
27,38
9,11
9,11
56,60
19,23
21,25
43,50
20,24
0,4
48,56
22,25
51,59
37,39
40,48
4,15
41,43
71,79
36,41
82,85
14,21
14,21
9,11
67,69
24,25
61,68
30,37
10,16
17,23
17,23
38,49
0,2
58,62
0,4
65,70
66,72
84,86
0,6
0,6
15,17
26,28
8,15
50,55
38,42
0,2
18,21
30,32
55,59
25,27
9,17
53,60
61,63
19,21
45,53
36,38
69,75
9,11
21,34
35,43
21,34
63,71
52,54
60,65
40,42
23,25
41,46
63,68
11,14
8,10
9,11
31,35
31,35
15,17
15,17
14,18
48,50
6,12
13,17
13,17
8,11
16,20
40,42
65,73
57,62
0,2
7,13
7,13
72,78
35,42
17,24
28,33
43,51
56,63
57,68
57,68
58,60
27,30
0,13
56,61
49,57
58,62
9,11
7,19
7,19
82,88
0,8
60,66
0,2
43,50
24,34
24,34
40,47
48,50
48,50
48,50
10,17
33,37
26,28
38,41
39,43
56,63
56,63
25,33
18,25
0,2
23,29
58,62
48,52
63,70
51,58
22,25
54,56
97,102
0,5
52,59
68,72
35,42
35,42
39,47
0,2
62,69
14,20
14,21
54,61
38,46
35,42
54,56
57,63
57,63
7,10
55,61
38,46
0,7
9,13
20,26
13,19
66,68
66,68
6,7
6,7
6,7
38,47
38,47
31,34
37,46
37,46
1,3
28,30
42,44
36,40
36,40
53,61
60,66
60,66
9,11
65,69
0,2
4,11
37,44
29,31
0,4
60,68
14,18
29,36
27,29
38,40
0,2
3,11
28,36
58,60
21,28
29,36
37,45
44,48
0,6
23,25
0,8
9,11
40,42
56,60
37,44
0,2
37,43
0,5
0,5
6,13
6,13
24,26
64,72
40,45
8,21
22,29
31,35
9,15
9,15
83,85
59,61
19,27
65,72
21,25
38,45
27,35
43,51
16,19
9,11
47,51
35,43
24,30
37,43
4,10
4,10
0,2
18,34
21,25
70,77
41,45
56,62
46,48
9,11
52,56
3,10
9,11
51,55
62,68
22,26
12,17
22,26
19,26
69,77
48,59
23,26
23,26
61,65
18,20
4,6
47,52
69,72
55,61
38,42
9,11
0,5
0,5
6,12
6,12
9,13
9,13
42,51
63,71
45,49
39,43
34,38
4,6
20,26
68,75
30,34
72,78
0,8
19,23
43,45
10,17
72,81
9,12
21,23
55,61
55,61
48,50
48,50
16,28
51,57
8,12
64,70
64,70
65,73
61,63
20,28
67,69
22,30
34,40
33,40
9,11
47,55
33,37
35,37
58,60
49,54
24,30
13,15
62,69
46,52
46,52
4,11
4,11
83,90
83,90
60,66
60,66
65,73
65,73
8,10
0,5
0,5
6,13
6,13
0,7
0,7
8,13
8,13
14,21
14,21
33,37
48,58
48,58
58,60
0,4
6,8
0,2
3,10
9,16
35,37
51,56
13,15
33,35
35,36
41,54
9,11
33,37
59,63
31,40
21,29
17,21
22,24
43,50
43,50
36,41
36,41
55,59
0,2
61,63
43,45
70,73
38,46
24,26
31,35
58,64
55,60
15,19
15,19
48,52
28,32
62,67
8,10
35,41
26,30
26,30
25,33
25,33
44,48
52,54
35,45
12,13
14,18
47,49
48,55
48,55
75,83
106,108
26,33
0,2
46,49
7,14
7,14
50,55
11,18
6,13
29,36
0,5
0,5
6,13
6,13
29,33
49,54
7,15
15,19
19,23
0,6
0,6
16,20
7,11
22,29
35,37
38,46
28,34
21,25
12,13
22,26
70,75
33,37
13,19
9,11
80,85
78,85
37,39
8,11
39,44
0,2
26,28
54,56
30,31
24,31
25,27
25,27
25,27
25,27
49,55
39,46
9,11
73,79
55,56
16,19
55,62
43,44
51,58
9,11
38,40
64,72
20,23
12,14
36,43
21,23
32,39
32,39
25,29
44,46
47,54
0,2
28,38
35,40
0,2
56,64
64,72
12,13
39,41
47,51
69,73
45,49
12,16
31,41
56,58
12,13
3,8
43,47
5,12
8,14
30,31
107,116
86,94
8,12
8,12
28,34
28,34
26,37
78,80
48,50
24,31
7,12
7,12
13,20
13,20
61,66
67,71
42,50
55,59
60,68
53,55
25,32
54,67
54,67
0,4
13,17
71,76
42,48
42,48
29,33
0,9
10,15
58,62
11,18
76,78
6,14
33,40
18,25
27,29
53,60
12,19
9,11
59,66
7,14
62,70
36,40
0,2
20,26
20,26
33,38
33,38
39,45
39,45
39,44
47,54
74,82
83,88
0,7
15,17
15,17
7,13
46,50
43,47
43,47
30,40
7,14
15,22
51,60
78,83
78,83
84,90
84,90
3,7
61,63
66,73
0,2
72,79
44,48
42,50
59,64
0,2
7,14
59,63
34,35
0,4
51,53
25,28
70,72
46,53
30,37
62,66
12,20
56,63
0,2
33,41
32,36
0,4
49,57
0,9
9,18
19,21
1,3
40,53
60,72
0,2
63,71
35,42
53,60
53,60
7,14
42,44
9,11
9,11
59,69
68,71
47,53
31,34
0,4
24,25
7,14
7,9
40,46
40,46
7,12
7,12
13,20
13,20
38,43
57,64
18,22
35,42
47,51
4,6
21,23
24,30
68,72
43,50
83,87
52,60
36,40
36,40
30,33
7,14
3,7
35,39
0,6
26,33
7,14
49,50
47,55
19,23
61,69
0,4
0,2
9,15
9,15
7,14
75,77
31,35
31,35
9,11
93,99
62,69
7,14
55,62
6,10
12,20
61,66
44,51
11,15
58,61
59,65
42,46
5,18
0,9
23,29
23,29
0,4
57,63
57,63
57,65
44,51
41,43
7,14
29,37
22,29
27,34
68,70
68,70
39,45
46,50
27,31
27,31
57,62
42,53
60,65
6,13
9,11
57,61
36,38
62,66
8,14
8,14
0,4
31,39
40,49
13,17
61,67
61,67
0,2
35,40
0,2
0,4
16,21
71,78
33,35
33,35
58,66
63,66
13,20
50,56
50,56
9,11
67,71
47,50
59,62
0,2
44,51
20,22
16,18
23,25
70,77
46,50
65,73
19,23
0,2
69,72
23,24
64,70
7,14
7,14
9,11
77,86
46,55
71,77
28,36
0,4
7,14
63,68
52,59
15,23
7,12
12,18
12,18
43,50
3,10
57,59
33,35
11,18
27,33
27,33
62,68
62,68
19,22
32,34
49,57
6,11
22,29
40,47
21,27
61,68
59,66
10,16
17,22
69,75
7,14
47,55
1,3
74,83
48,54
10,14
14,16
0,2
3,13
63,70
57,59
5,14
0,5
0,5
6,13
6,13
44,52
64,71
20,24
0,7
0,7
42,47
48,57
48,57
53,56
0,2
0,2
30,34
51,57
45,47
49,51
41,46
31,34
71,74
52,60
27,35
35,39
73,79
45,49
7,14
5,13
22,30
22,29
9,13
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
91,92
48,56
7,14
56,63
53,62
57,60
0,2
9,15
9,15
17,19
39,42
18,34
0,8
46,55
46,55
7,14
35,40
26,39
40,48
9,11
34,37
69,71
7,14
29,37
29,37
9,15
23,29
0,7
8,14
73,84
36,38
7,14
15,17
36,44
48,55
16,24
0,3
35,37
54,64
48,55
61,67
7,11
24,28
20,24
10,14
21,29
21,23
85,92
23,26
0,2
65,72
43,45
28,35
50,52
32,33
12,20
67,69
37,40
37,40
65,72
65,72
7,14
0,4
11,16
11,16
88,95
88,95
22,32
57,63
51,58
0,7
0,7
52,60
1,3
7,14
69,76
31,38
49,56
10,17
25,38
25,38
35,39
56,58
65,77
15,19
7,14
15,17
64,69
49,51
27,34
53,57
39,41
47,54
0,2
3,10
67,72
60,70
60,70
37,45
57,59
20,25
29,33
26,35
63,76
22,29
37,46
7,14
14,18
50,55
8,11
59,66
9,13
25,31
3,7
7,14
43,51
4,11
17,19
55,63
12,14
59,65
54,61
54,61
6,8
4,11
42,44
26,32
0,4
46,55
24,32
48,56
57,61
42,46
0,4
44,51
27,33
55,64
0,4
0,7
43,46
52,53
58,61
4,11
32,37
0,8
19,21
10,14
30,35
30,35
29,36
66,68
41,48
64,71
7,14
53,55
6,13
89,94
89,94
13,22
13,22
36,44
3,10
25,29
0,4
63,65
52,53
65,70
0,8
3,11
0,2
24,28
43,50
52,58
3,10
22,24
0,2
29,37
49,52
8,12
68,73
51,57
82,86
7,14
39,41
58,64
7,14
38,42
7,14
7,14
35,44
57,59
8,11
48,56
16,19
16,19
58,66
52,54
22,29
22,29
6,17
6,17
44,48
21,29
51,53
15,23
68,73
87,91
87,91
46,50
61,71
18,22
36,43
52,55
7,14
15,18
63,71
72,80
9,11
9,14
9,14
24,31
4,11
48,61
62,70
7,14
0,8
0,8
50,54
56,63
38,46
7,14
85,95
0,3
62,64
9,13
46,53
9,11
13,15
16,21
19,23
29,32
85,91
54,56
47,57
60,64
60,64
19,21
4,6
30,38
23,25
73,81
4,8
65,72
56,61
29,37
8,15
8,15
0,2
0,2
15,21
15,21
20,27
46,49
8,13
55,63
50,54
7,14
70,72
37,43
24,30
24,30
50,58
72,79
68,73
37,40
58,60
7,14
15,17
34,38
1,3
9,11
31,38
63,70
9,14
9,14
47,51
63,72
2,4
11,13
58,62
29,33
16,18
0,7
15,17
29,35
85,91
57,62
80,85
26,34
4,7
12,16
21,25
7,14
14,18
27,29
61,65
27,29
7,14
44,52
3,10
31,37
35,42
23,27
7,13
21,25
39,43
40,47
76,79
19,25
23,26
62,64
0,9
38,42
0,2
69,71
55,60
1,3
77,80
39,40
18,25
33,39
33,39
0,4
43,51
17,19
0,2
32,36
17,19
54,60
40,46
47,54
32,39
32,39
7,14
31,33
38,40
38,40
16,18
30,44
20,24
0,7
0,7
7,14
59,64
49,54
49,54
55,62
55,62
35,39
31,32
47,55
48,57
18,22
57,59
59,61
0,2
59,64
93,97
41,46
55,59
19,27
47,49
3,16
77,81
46,53
17,19
72,78
16,20
55,60
40,45
28,32
44,52
40,43
47,51
47,51
9,11
23,26
75,77
52,53
6,16
6,16
62,65
14,22
17,25
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
5,11
5,11
7,14
64,66
3,16
44,51
31,38
48,52
52,59
27,29
36,49
7,14
33,35
47,53
47,53
62,64
57,64
56,64
8,15
35,37
23,26
24,32
27,33
27,33
0,4
48,50
7,14
63,65
63,65
15,20
9,11
26,33
54,58
3,16
24,30
24,30
30,35
30,35
36,42
36,42
9,13
47,49
32,37
0,6
0,6
46,53
46,53
69,73
40,44
12,13
30,31
4,6
19,21
9,18
44,51
12,13
60,62
60,67
0,2
33,36
52,58
7,14
53,60
8,10
0,6
0,6
17,19
34,42
36,40
19,25
19,25
30,32
0,2
59,62
45,47
25,32
60,64
0,2
41,47
48,51
72,80
23,29
37,42
35,43
30,39
0,4
0,4
7,13
7,13
56,60
32,34
7,13
7,13
39,47
39,43
19,22
43,50
27,39
27,39
21,25
21,25
21,23
65,69
16,23
27,29
38,44
7,10
43,50
52,56
7,14
21,28
21,28
49,51
20,21
54,63
54,65
55,58
0,4
52,64
58,62
38,44
32,33
53,60
41,48
21,25
37,41
21,25
4,6
21,29
32,33
44,51
30,31
63,65
6,19
53,59
71,78
12,13
75,82
89,95
89,95
7,14
35,41
35,42
25,27
45,53
65,67
68,75
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
55,56
11,13
68,74
64,66
58,61
0,2
0,2
37,44
4,11
66,72
66,72
0,3
31,40
31,40
6,17
6,17
4,11
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
73,83
7,14
21,29
13,19
46,54
48,50
51,56
4,7
41,43
57,61
57,61
59,66
14,23
16,19
0,2
62,70
62,68
57,59
67,73
67,73
32,38
27,32
7,14
46,52
51,54
21,25
11,19
55,59
4,5
4,5
4,5
4,5
4,5
4,5
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
7,14
