created_at,text,id,user_id,user_loc,user_followers,user_lang,user_time_zone,retweet_count,fav_count,scores
Thu May 28 23:59:16 +0000 2020,"RT @rightNtruthMat: @realDonaldTrump Trump’s MENTAL HEALTH needs to be THE national topic of discussion

He continually exhibits shocking b…",1266157120568938506,436552513,Central Pennsylvania,270,,,0,0,2
Thu May 28 23:59:08 +0000 2020,"George Soros funds Antifa and Black Lives Matters 

""That motherfucker promised to pay me $2k/week and give me heal… https://t.co/Ai7pGcuGt5",1266157088084045824,2900549881,Moon,32178,,,126,163,3
Thu May 28 23:59:08 +0000 2020,RT @maddow: “The fact that we’d be so incompetent in our distribution of this that we’d... inefficiently distribute the one therapy we have…,1266157087458865152,731616700991332352,"San Diego, California",3593,,,0,0,1
Thu May 28 23:59:08 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266157086314037248,32864648,"Ottawa, Ontario, Canada",5854,,,0,0,2
Thu May 28 23:59:08 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266157086066593793,1178331167923343360,,11,,,0,0,1
Thu May 28 23:59:06 +0000 2020,"RT @LuisEspinosa304: 19/5/2020

Los italianos instan a las naciones del G20 a unirse a Trump para desfinanciar a la OMS

Más de 200,000 ita…",1266157080727216130,2306956874,,467,,,0,0,2
Thu May 28 23:59:03 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266157067032805376,1202026577887932417,,263,,,0,0,2
Thu May 28 23:59:01 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266157057448841216,813151202556989440,,13,,,0,0,1
Thu May 28 23:58:57 +0000 2020,"RT @BernieSanders: 100,000 are dead from coronavirus, 40 million apply for unemployment benefits, 20% of children are hungry, millions face…",1266157041896153088,3061987468,Federal Capital Territory,112,,,0,0,3
Thu May 28 23:58:56 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266157038612119553,1201325210085003264,United States,36,,,0,0,1
Thu May 28 23:58:55 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266157034476638209,802940738786955264,,19,,,0,0,2
Thu May 28 23:58:48 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266157005535956992,190743245,"Lower Hudson Valley, USA",474,,,0,0,1
Thu May 28 23:58:48 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266157005305073664,772786679895568384,USA,10145,,,0,0,1
Thu May 28 23:58:48 +0000 2020,"#msnbc #cnn #amjoy You can thank Trump Republicans = They lost their jobs 
and insurance in the pandemic. Now they’… https://t.co/bHm43oG5qB",1266157002780282880,21435228,Biblical Scientific Geo Proof!,2306,,,4,3,1
Thu May 28 23:58:46 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156994681077762,115542166,"Brooklyn, NY",1396,,,0,0,1
Thu May 28 23:58:45 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266156992260964352,796945841407885313,"Florida, USA",23,,,0,0,2
Thu May 28 23:58:43 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266156981363961856,2537393643,,51,,,0,0,2
Thu May 28 23:58:42 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156977329225732,14072631,"Florida, USA",32546,,,0,0,1
Thu May 28 23:58:40 +0000 2020,"RT @BernieSanders: 100,000 are dead from coronavirus, 40 million apply for unemployment benefits, 20% of children are hungry, millions face…",1266156968936386560,118484342,,139,,,0,0,3
Thu May 28 23:58:37 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156959637659649,3420595845,"West Henrietta, NY",12562,,,0,0,1
Thu May 28 23:58:37 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156956584214528,4724624921,"Gibbsboro, NJ",97,,,0,0,1
Thu May 28 23:58:34 +0000 2020,@GlennLittle5 So basically speaking this Ryan asshole is not a legitimate fact checker. I was a  Health Sciences Li… https://t.co/pWvOrgK2vf,1266156946404630528,1002629947020791811,,468,,,0,0,1
Thu May 28 23:58:31 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156932131360774,720890208,"Council Bluffs, IA",11163,,,0,0,1
Thu May 28 23:58:31 +0000 2020,RT @erlesen: While President Trump has frequently claimed that banning travelers from China prevented the epidemic from becoming much worse…,1266156930881421312,133993456,Wien,532,,,0,0,1
Thu May 28 23:58:27 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156914637000706,796450992200052736,,133,,,0,0,1
Thu May 28 23:58:22 +0000 2020,"RT @bungdan: ""In at least a dozen states, health departments have inflated testing numbers or deflated death tallies by changing criteria f…",1266156895557091329,4863483359,"Arisbe, Pennsylvania",592,,,0,0,1
Thu May 28 23:58:22 +0000 2020,Medicare For All would mean that the American people would lose their private health insurance.  Vote Republican.… https://t.co/xeM0UZoGXI,1266156894282014725,1220736115742773254,,12,,,0,0,1
Thu May 28 23:58:22 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266156894101606401,1249726311536439297,,47,,,0,0,2
